NR,Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,Średnia  przypadków,Średnia zgonów,,(x_i – x_avg)*(y 1_i – y1_avg),(x_i – x_avg)*(x_i – x_avg),(x_i – x_avg)*(y2_i – y2_avg),,Odległość y1_i od prostej,Suma kwadratów odległości na przedziale 30 dni
479,2021-04-25,VN,Viet Nam,WPRO,1,2833,0,35,7.42857142857143,0,,-693.188985183107,49729,-18.5157953592396,,365.797775443502,9581.78355978018
480,2021-04-26,VN,Viet Nam,WPRO,13,2846,0,35,8.71428571428571,0,,-408.297455968683,50176,-18.5988258317025,,320.838060287759,9404.05620361902
481,2021-04-27,VN,Viet Nam,WPRO,6,2852,0,35,8.71428571428571,0,,-410.120212468543,50625,-18.6818563041655,,323.41633483276,9244.71105745207
482,2021-04-28,VN,Viet Nam,WPRO,5,2857,0,35,8,0,,-573.371540396974,51076,-18.7648867766285,,352.308855258571,9117.3747214889
483,2021-04-29,VN,Viet Nam,WPRO,8,2865,0,35,7.57142857142857,0,,-673.194296896834,51529,-18.8479172490914,,371.344094162645,9005.92233739821
484,2021-04-30,VN,Viet Nam,WPRO,49,2914,0,35,12.8571428571429,0,,528.982946603316,51984,-18.9309477215544,,197.582463552251,8711.22789305302
485,2021-05-01,VN,Viet Nam,WPRO,14,2928,0,35,13.7142857142857,0,,727.588761532014,52441,-19.0139781940173,,176.121746202439,8447.46501569044
486,2021-05-02,VN,Viet Nam,WPRO,14,2942,0,35,15.5714285714286,0,,1157.90886217502,52900,-19.0970086664803,,131.922930038217,8188.94856069489
487,2021-05-03,VN,Viet Nam,WPRO,20,2962,0,35,16.5714285714286,0,,1393.9432485323,53361,-19.1800391389433,,111.462865687316,7895.71451280518
488,2021-05-04,VN,Viet Nam,WPRO,23,2985,0,35,19,0,,1963.40620631815,53824,-19.2630696114062,,67.253987883903,7583.70762975807
489,2021-05-05,VN,Viet Nam,WPRO,11,2996,0,35,19.8571428571429,0,,2171.5834498183,54289,-19.3461000838692,,54.9901858593046,7262.19847857928
490,2021-05-06,VN,Viet Nam,WPRO,34,3030,0,35,23.5714285714286,0,,3050.04640760415,54756,-19.4291305563321,,14.2361164180257,6913.65224597462
491,2021-05-07,VN,Viet Nam,WPRO,61,3091,0,35,25.2857142857143,0,,3465.93793681857,55225,-19.5121610287951,,4.53953689685497,6610.28599793879
492,2021-05-08,VN,Viet Nam,WPRO,61,3152,0,35,32,0,,5065.25803746157,55696,-19.595191501258,,20.3567005847794,6330.1974387296
493,2021-05-09,VN,Viet Nam,WPRO,93,3245,0,35,43.2857142857143,0,,7761.43528096171,56169,-19.678221973721,,247.298507286927,6254.33736002381
494,2021-05-10,VN,Viet Nam,WPRO,167,3412,0,35,64.2857142857143,0,,12792.1839530333,56644,-19.761252446184,,1343.50844310615,7326.35393163239
495,2021-05-11,VN,Viet Nam,WPRO,77,3489,0,35,72,0,,14689.6469108191,57121,-19.8442829186469,,1962.16748568058,9014.65740585588
496,2021-05-12,VN,Viet Nam,WPRO,82,3571,0,35,82.1428571428571,0,,17185.3955828907,57600,-19.9273133911099,,2955.8131070171,11703.6399328812
497,2021-05-13,VN,Viet Nam,WPRO,87,3658,0,35,89.7142857142857,0,,19081.7156835337,58081,-20.0103438635728,,3827.52468775253,15284.9103561551
498,2021-05-14,VN,Viet Nam,WPRO,82,3740,0,35,92.7142857142857,0,,19886.8929270338,58564,-20.0933743360358,,4198.41342525719,19230.2855771349
499,2021-05-15,VN,Viet Nam,WPRO,96,3836,0,35,97.7142857142857,0,,21184.070170534,59049,-20.1764048084987,,4861.34391316208,23875.7368044705
500,2021-05-16,VN,Viet Nam,WPRO,276,4112,1,36,123.857142857143,0.142857142857143,,27650.1045568913,59536,14.5977075761812,,9176.56108241907,32878.2245551083
501,2021-05-17,VN,Viet Nam,WPRO,100,4212,1,37,114.285714285714,0.285714285714286,,25418.4246575342,60025,49.6575342465754,,7422.01433990915,40128.0348226923
502,2021-05-18,VN,Viet Nam,WPRO,166,4378,0,37,127,0.285714285714286,,28649.8876153201,60516,49.8602180598267,,9760.16993635498,49710.3201517238
503,2021-05-19,VN,Viet Nam,WPRO,165,4543,0,37,138.857142857143,0.285714285714286,,31695.0648588203,61009,50.0629018730781,,12227.6905664967,61758.2049958711
504,2021-05-20,VN,Viet Nam,WPRO,177,4720,1,38,151.714285714286,0.428571428571429,,35011.9563880347,61504,85.6941571149009,,15218.7269562167,76775.4260319186
505,2021-05-21,VN,Viet Nam,WPRO,113,4833,1,39,156.142857142857,0.571428571428571,,36255.8479172491,62001,121.611126642438,,16312.6408583936,92884.516609106
506,2021-05-22,VN,Viet Nam,WPRO,128,4961,2,41,160.714285714286,0.857142857142857,,37544.310875035,62500,193.528096169975,,17482.2741007251,110122.661149705
507,2021-05-23,VN,Viet Nam,WPRO,158,5119,0,41,143.857142857143,0.714285714285714,,33463.3452613923,63001,158.445065697512,,13292.148730185,123126.415205409
508,2021-05-24,VN,Viet Nam,WPRO,156,5275,2,43,151.857142857143,0.857142857142857,,35612.6653620353,63504,195.076320939335,,15183.1079187343,137983.575711806
509,2021-05-25,VN,Viet Nam,WPRO,186,5461,1,44,154.714285714286,1,,36476.8426055354,64009,231.993290466872,,15877.277833787,153495.055770149
510,2021-05-26,VN,Viet Nam,WPRO,470,5931,0,44,198.285714285714,1,,47688.1627061783,64516,232.910259994409,,28731.8339885864,181906.051698448
511,2021-05-27,VN,Viet Nam,WPRO,180,6111,1,45,198.714285714286,1,,47985.1970925357,65025,233.827229521946,,28852.9010283188,210435.536391934
256,,,,,,,,,10.5370422141459,0.083030472462958,,798667.714285714,11119360,917.857142857143,,,30.0121152033716
,,,,,,,,,,,,,,,,Pozycja min:,136
,,,,,,,,,,Współczynniki prostej,-7.85061092930323,0.071826770091598,Współczynniki prostej,0.061898732095578,8.25458608100775E-05,Najlepszy przedział,2020-04-17
,,,,,,,,,,zachorowań:,B,A,zgonów:,B,A,(prosta zachorowań):,2020-05-16
